url	created_time	message	cleaned_message	emojis	mentions	names	message_tags	attachments	urls	date	day_week	Mon	Tue	Wed	Thur	Fri	Sat	winter	spring	summer	hour	morning	afternoon	evening	share	share_url	photo	photo_url	video	video_url	media_desc	thumbnail_url	link	link_url	total engagement	engagement rate	reactions	shares	comments	cleaned_text
https://www.facebook.com/1003344626383879/posts/1612256775492658/	2017-09-23T20:04:02+0000	"Ivanka Trump delivered an anti-human trafficking speech Tuesday at the United Nations General Assembly, calling it ""the greatest human rights issue of our time."""	['ivanka', 'trump', 'deliv', 'anti-human', 'traffick', 'speech', 'tuesday', 'unit', 'nation', 'gener', 'assembl', 'call', 'greatest', 'human', 'right', 'issu', 'time']					[{'media_type': 'share', 'media_url': 'http://l.facebook.com/l.php?u=http%3A%2F%2Fj.mp%2F2fcR20h&h=AT1ZbRRwWeLMMLPpevkOTNmbVRFqzk6cIIFjs46zwZblktBspZLu_Hx07q3ZeqhFcY0o1zK2lDoJoUJFqyvU3YhuiAXmG34w-l3pva2XYczeG31fZHMs2lVb0SNAxUa8&s=1', 'media_description': 'Ivanka Trump delivers anti-human trafficking speech at UN', 'thumbnail_url': None}]		2017-09-23	5	0	0	0	0	0	1	0	0	0	20	0	0	1	1	http://l.facebook.com/l.php?u=http%3A%2F%2Fj.mp%2F2fcR20h&h=AT1ZbRRwWeLMMLPpevkOTNmbVRFqzk6cIIFjs46zwZblktBspZLu_Hx07q3ZeqhFcY0o1zK2lDoJoUJFqyvU3YhuiAXmG34w-l3pva2XYczeG31fZHMs2lVb0SNAxUa8&s=1	0		0		['Ivanka Trump delivers anti-human trafficking speech at UN']	[None]	0		2	10.3950104	2	0	0	
https://www.facebook.com/1003344626383879/posts/1880499725335027/	2018-06-12T20:04:01+0000	“Women, many of whom are very young, are often coerced into prostitution by predators, taken advantage of, and are frequently victims of violence,” - William C. Lamar, U.S. attorney for northern Mississippi.	['women', 'mani', 'young', 'often', 'coerc', 'prostitut', 'predat', 'taken', 'advantag', 'frequent', 'victim', 'violenc', '-', 'william', 'c', 'lamar', 'u', 'attorney', 'northern', 'mississippi']					[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2JI9jDv&h=AT0oGGRYxjkCAzaHX5-neUH88Jz1wyxdLh3jlFl3T9fndXA8SThNC5IGbHq7qzjpzFkz28NNYAA4cMZrPK6F6SI8oxi5PqvCRXFQgwSzxaMdMfbVUGtbRzM6OkANmCm6&s=1', 'media_description': 'Man gets 2-year sentence in multistate sex trafficking case', 'thumbnail_url': None}]		2018-06-12	1	0	1	0	0	0	0	0	0	1	20	0	0	1	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2JI9jDv&h=AT0oGGRYxjkCAzaHX5-neUH88Jz1wyxdLh3jlFl3T9fndXA8SThNC5IGbHq7qzjpzFkz28NNYAA4cMZrPK6F6SI8oxi5PqvCRXFQgwSzxaMdMfbVUGtbRzM6OkANmCm6&s=1	0		0		['Man gets 2-year sentence in multistate sex trafficking case']	[None]	0		17	72.61853909	8	3	6	
https://www.facebook.com/1003344626383879/posts/1539932316058438/	2017-07-10T11:14:04+0000	San Antonio, TX is opening a much needed drop in center.	['san', 'antonio', 'tx', 'open', 'much', 'need', 'drop', 'center']					[{'media_type': 'share', 'media_url': 'http://l.facebook.com/l.php?u=http%3A%2F%2Fbuff.ly%2F2tqnW5K&h=AT2S7dwPgKwAO_5z66XNeclQZWI_sxouFBTN8SeBy0FWnSKq1_NyVFe0g7j-qaN1b4UQkP_AifohIZFYClRq2ES_ks4-ynSvNRQeTLDwRqhsYIE84rYdmFMx4Ok9dE84&s=1', 'media_description': 'Juvenile Probation Department, Roy Maas to open drop-in center for child sex-trafficking victims', 'thumbnail_url': None}]		2017-07-10	0	1	0	0	0	0	0	0	0	1	11	1	0	0	1	http://l.facebook.com/l.php?u=http%3A%2F%2Fbuff.ly%2F2tqnW5K&h=AT2S7dwPgKwAO_5z66XNeclQZWI_sxouFBTN8SeBy0FWnSKq1_NyVFe0g7j-qaN1b4UQkP_AifohIZFYClRq2ES_ks4-ynSvNRQeTLDwRqhsYIE84rYdmFMx4Ok9dE84&s=1	0		0		['Juvenile Probation Department, Roy Maas to open drop-in center for child sex-trafficking victims']	[None]	0		15	90.96422074	9	6	0	
https://www.facebook.com/helperase/photos/a.1029649477086727/2975146835870305/?type=3	2020-03-05T23:25:11+0000	"#Repost @helperase
・・・
Under 18 + Engaging in Commercial Sex = Victim of Sex Trafficking
Commercial Sex = Exchange of anything of value for a sexual act
Under 18.. cannot consent to engage in Commercial Sex
Educated Law Enforcement = Victims Identified not Missed Opportunities

#Leo #makingadifference #endhumantrafficking #notforsale #knowthedifference #HTinfo #under18 #minor #protectourchildren
#righthererightnow
#missedopportunities
#education
#investinyourcommunity
#share 
#police #training"	['engag', 'commerci', 'sex', 'victim', 'sex', 'traffick', 'commerci', 'sex', 'exchang', 'anyth', 'valu', 'sexual', 'act', 'consent', 'engag', 'commerci', 'sex', 'educ', 'law', 'enforc', 'victim', 'identifi', 'miss', 'opportun']		['helperase']		['Repost', 'Leo', 'makingadifference', 'endhumantrafficking', 'NotForSale', 'KnowTheDifference', 'HTINFO', 'under18', 'Minor', 'ProtectOurChildren', 'righthererightnow', 'missedopportunities', 'education', 'investinyourcommunity', 'share', 'police', 'training']	[{'media_type': 'photo', 'media_url': 'https://www.facebook.com/helperase/photos/a.1029649477086727/2975146835870305/?type=3', 'media_description': 'Timeline Photos', 'thumbnail_url': None}]		2020-03-05	3	0	0	0	1	0	0	0	1	0	23	0	0	1	0		1	https://www.facebook.com/helperase/photos/a.1029649477086727/2975146835870305/?type=3	0		['Timeline Photos']	[None]	0		9	18.95934274	4	5	0	
https://www.facebook.com/helperase/photos/a.1029649477086727/1624759300909072/?type=3	2017-10-07T14:14:08+0000	"One of our programs is providing law enforcement officers a 3-day course on Human Trafficking Investigations. Through donations, we provide the training at no cost to the officers. Currently, there are few in-depth courses that provide this training. After each class, we have seen where the education has made an impact. Law enforcement officers are on the front lines of human trafficking and they need the training and the tools to combat this horrific problem. 
If you or your company would like to donate to help sponsor a class please click on the link in our profile. Together we can make a difference. 
#LEO #HelpERASE #ChildTrafficking"	['one', 'program', 'provid', 'law', 'enforc', 'offic', '-day', 'cours', 'human', 'traffick', 'investig', 'donat', 'provid', 'train', 'cost', 'offic', 'current', 'in-depth', 'cours', 'provid', 'train', 'class', 'seen', 'educ', 'made', 'impact', 'law', 'enforc', 'offic', 'front', 'line', 'human', 'traffick', 'need', 'train', 'tool', 'combat', 'horrif', 'problem', 'compani', 'would', 'like', 'donat', 'help', 'sponsor', 'class', 'pleas', 'click', 'link', 'profil', 'togeth', 'make', 'differ']				['Leo', 'helpERASE', 'childtrafficking']	[{'media_type': 'photo', 'media_url': 'https://www.facebook.com/helperase/photos/a.1029649477086727/1624759300909072/?type=3', 'media_description': 'Timeline Photos', 'thumbnail_url': None}]		2017-10-07	5	0	0	0	0	0	1	0	0	0	14	0	1	0	0		1	https://www.facebook.com/helperase/photos/a.1029649477086727/1624759300909072/?type=3	0		['Timeline Photos']	[None]	0		73	368.6868687	47	23	3	
https://www.facebook.com/1003344626383879/posts/2344173705634291/	2019-04-18T20:10:05+0000	The Horry County Sheriff's Office hosted a community event to raise awareness about human trafficking and how the public could help to combat it. #LE #makingadifference	['horri', 'counti', 'sheriff', 'offic', 'host', 'commun', 'event', 'rais', 'awar', 'human', 'traffick', 'public', 'could', 'help', 'combat']				"[""Horry County Sheriff's Office"", 'le', 'makingadifference']"	[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2UH8MYN&h=AT32zgPgkhCxyxqHQshvPGxlhOQg4dm3G8InFFPli-uHqoaNHn4YLxcOP1Bu-jApq8GKaas45K5Y24sPe7gd8bGhbj7hC3Aw1jySiTWhMMd67GT1gkVgVtALSbtnBarO&s=1', 'media_description': 'Horry County law enforcement agencies work to educate the community about human trafficking', 'thumbnail_url': None}]		2019-04-18	3	0	0	0	1	0	0	0	1	0	20	0	0	1	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2UH8MYN&h=AT32zgPgkhCxyxqHQshvPGxlhOQg4dm3G8InFFPli-uHqoaNHn4YLxcOP1Bu-jApq8GKaas45K5Y24sPe7gd8bGhbj7hC3Aw1jySiTWhMMd67GT1gkVgVtALSbtnBarO&s=1	0		0		['Horry County law enforcement agencies work to educate the community about human trafficking']	[None]	0		32	98.67406722	23	9	0	
https://www.facebook.com/1003344626383879/posts/2343746879010307/	2019-04-18T14:04:03+0000	"""A Georgia group is helping survivors of human trafficking turn the pain of their past into symbols of triumph, with a little assistance from tattoo artists."""	['georgia', 'group', 'help', 'survivor', 'human', 'traffick', 'turn', 'pain', 'past', 'symbol', 'triumph', 'littl', 'assist', 'tattoo', 'artist']					[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2UKT2UL&h=AT3CsMMMbI9HLcrAvzjrDWTOtTDA1J8LAmyP4UFLr6Ivf-wBuepnO07ebA1MqVWJNTKlDmZ0NkRSr7d2pMpJJB8P0SGDKsU4qk7B2mCs88mGM4EBLZ0LEEi7keiLCx_A&s=1', 'media_description': 'Human trafficking tattoos are turned into symbols of triumph thanks to Atlanta group', 'thumbnail_url': None}]		2019-04-18	3	0	0	0	1	0	0	0	1	0	14	0	1	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2UKT2UL&h=AT3CsMMMbI9HLcrAvzjrDWTOtTDA1J8LAmyP4UFLr6Ivf-wBuepnO07ebA1MqVWJNTKlDmZ0NkRSr7d2pMpJJB8P0SGDKsU4qk7B2mCs88mGM4EBLZ0LEEi7keiLCx_A&s=1	0		0		['Human trafficking tattoos are turned into symbols of triumph thanks to Atlanta group']	[None]	0		78	240.5180389	51	24	3	
https://www.facebook.com/1003344626383879/posts/2930691593649163/	2020-02-14T01:00:42+0000							[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fmedium.com%2F%40biobeats%2Fhow-unprocessed-trauma-is-stored-in-the-body-10222a76cbad&h=AT1KgKIXtlSxQMmir7g-wCONIOZ8MSD5N1OpJzIb2AzOS2o7nqjNLcUX-TUiQycXU5JoI89GtZ4jQGwOtGq2bihgugyznfAeygMeBzkdLadIzRZysly0oEGi__OMyxhd&s=1', 'media_description': 'How unprocessed trauma is stored in the body', 'thumbnail_url': None}]		2020-02-14	4	0	0	0	0	1	0	1	0	0	1	0	0	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fmedium.com%2F%40biobeats%2Fhow-unprocessed-trauma-is-stored-in-the-body-10222a76cbad&h=AT1KgKIXtlSxQMmir7g-wCONIOZ8MSD5N1OpJzIb2AzOS2o7nqjNLcUX-TUiQycXU5JoI89GtZ4jQGwOtGq2bihgugyznfAeygMeBzkdLadIzRZysly0oEGi__OMyxhd&s=1	0		0		['How unprocessed trauma is stored in the body']	[None]	0		29	61.34969325	7	20	2	
https://www.facebook.com/1003344626383879/posts/1632236723494663/	2017-10-14T21:32:10+0000							[{'media_type': 'video_inline', 'media_url': 'https://www.facebook.com/awarenessfest/videos/10155668878105053/', 'media_description': None, 'thumbnail_url': None}]		2017-10-14	5	0	0	0	0	0	1	0	0	0	21	0	0	1	0		0		1	https://www.facebook.com/awarenessfest/videos/10155668878105053/	[None]	[None]	0		1	5.020080321	1	0	0	
https://www.facebook.com/1003344626383879/posts/1921791987872467/	2018-07-09T16:09:59+0000	"Just a few weeks ago India’s Railway Board put up child trafficking awareness signs asking passengers to report any suspicious activity. It worked! 26 girls were recovered by police thanks to a passenger. 
 
""A train passenger is being hailed a hero after saving 26 girls from suspected child traffickers. Adarsh Shrivastava raised the alarm by tweeting authorities after spotting the girls on a train in the Uttar Pradesh, north India."""	['week', 'ago', 'india', 'railway', 'board', 'put', 'child', 'traffick', 'awar', 'sign', 'ask', 'passeng', 'report', 'suspici', 'activ', 'work', 'girl', 'recov', 'polic', 'thank', 'passeng', 'train', 'passeng', 'hail', 'hero', 'save', 'girl', 'suspect', 'child', 'traffick', 'adarsh', 'shrivastava', 'rais', 'alarm', 'tweet', 'author', 'spot', 'girl', 'train', 'uttar', 'pradesh', 'north', 'india']			['Adarsh Shrivastava']		[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2KGWUkB&h=AT3dVZXs0g1yCxvpbCD_jKCzRZEfJPpuf0rHqWkHXSAnsedvHP4N_edCVYDX9tVxjlVlSmRLDACA95bgRBX3ktXOkz97BMjCVpPT2p9FowmTbrEiXXShhqU9KR93jgkG&s=1', 'media_description': 'Train passenger helps rescue 26 girls from the ‘child traffickers’… with just one tweet', 'thumbnail_url': None}]		2018-07-09	0	1	0	0	0	0	0	0	0	1	16	0	1	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2KGWUkB&h=AT3dVZXs0g1yCxvpbCD_jKCzRZEfJPpuf0rHqWkHXSAnsedvHP4N_edCVYDX9tVxjlVlSmRLDACA95bgRBX3ktXOkz97BMjCVpPT2p9FowmTbrEiXXShhqU9KR93jgkG&s=1	0		0		['Train passenger helps rescue 26 girls from the ‘child traffickers’… with just one tweet']	[None]	0		222	914.3327842	63	158	1	
https://www.facebook.com/1003344626383879/posts/1875912582460408/	2018-06-08T20:04:04+0000	“Teacher pleads guilty to sex trafficking teen boy... Crosby agreed to meet with the boy to have sex in exchange for $10.”	['teacher', 'plead', 'guilti', 'sex', 'traffick', 'teen', 'boy', 'crosbi', 'agre', 'meet', 'boy', 'sex', 'exchang']					[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2LqVtTf&h=AT29vaL3XO8vkijJQj8PaY6KFJLCBEmjnFdeTBDIk1PvzzbIBbagx0EXubPw7_OXuBQ0Z5eNH3XBwOZmGYOTav_QWV_pFWpZMcxTKYfu5rXu2lTaCsgbK2-HicQQBmM9&s=1', 'media_description': 'Teacher pleads guilty to sex trafficking teen boy | Atlanta: News, Weather and Traffic', 'thumbnail_url': None}]		2018-06-08	4	0	0	0	0	1	0	0	0	1	20	0	0	1	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2LqVtTf&h=AT29vaL3XO8vkijJQj8PaY6KFJLCBEmjnFdeTBDIk1PvzzbIBbagx0EXubPw7_OXuBQ0Z5eNH3XBwOZmGYOTav_QWV_pFWpZMcxTKYfu5rXu2lTaCsgbK2-HicQQBmM9&s=1	0		0		['Teacher pleads guilty to sex trafficking teen boy | Atlanta: News, Weather and Traffic']	[None]	0		17	72.68063275	10	3	4	
https://www.facebook.com/1003344626383879/posts/1606835072701495/	2017-09-17T19:31:41+0000							[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.stoptraffickingus.com%2Ftriggers%2F&h=AT3a5ub37XPSJdaHVeNGE_rPNokVPY-7kg4fLYBv_xq_YV_t772qkEen6druhSzJdEgd5dkwvAW4bINGzsqsIUECLubWALSuMQGlaY_z0pF1sFaJ2T8BNaTkAFbuksMk&s=1', 'media_description': 'Triggers | Stop Trafficking Me', 'thumbnail_url': None}]		2017-09-17	6	0	0	0	0	0	0	0	0	0	19	0	0	1	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.stoptraffickingus.com%2Ftriggers%2F&h=AT3a5ub37XPSJdaHVeNGE_rPNokVPY-7kg4fLYBv_xq_YV_t772qkEen6druhSzJdEgd5dkwvAW4bINGzsqsIUECLubWALSuMQGlaY_z0pF1sFaJ2T8BNaTkAFbuksMk&s=1	0		0		['Triggers | Stop Trafficking Me']	[None]	0		2	10.41124414	2	0	0	
https://www.facebook.com/1003344626383879/posts/1530539953664341/	2017-07-02T11:14:00+0000							[{'media_type': 'share', 'media_url': 'http://l.facebook.com/l.php?u=http%3A%2F%2Fbuff.ly%2F2tuISJT&h=AT1Iq-rrgRyOsexI4aBmlH5DONDZYy2V32kjjNtffrgwEa-Q2XfvWd2Sj1GwflZUi72-hRZ6fxe6wi93TnTeNxFOeI50CM_Cxi-QE3i9DyNPcxDKcGeVX5wvj4cbdawI&s=1', 'media_description': 'Bills take aim at human trafficking in NC', 'thumbnail_url': None}]		2017-07-02	6	0	0	0	0	0	0	0	0	1	11	1	0	0	1	http://l.facebook.com/l.php?u=http%3A%2F%2Fbuff.ly%2F2tuISJT&h=AT1Iq-rrgRyOsexI4aBmlH5DONDZYy2V32kjjNtffrgwEa-Q2XfvWd2Sj1GwflZUi72-hRZ6fxe6wi93TnTeNxFOeI50CM_Cxi-QE3i9DyNPcxDKcGeVX5wvj4cbdawI&s=1	0		0		['Bills take aim at human trafficking in NC']	[None]	0		15	93.22560597	13	2	0	
https://www.facebook.com/1003344626383879/posts/1990374921014173/	2018-08-19T20:10:02+0000	“It’s been a huge gap in our New York law,” he added. “It’s bad enough as a trafficking survivor to testify against your pimp or your trafficker — to do that as a child takes unbelievable courage. This will help us protect those kids.”	['huge', 'gap', 'new', 'york', 'law', 'ad', 'bad', 'enough', 'traffick', 'survivor', 'testifi', 'pimp', 'traffick', 'child', 'take', 'unbeliev', 'courag', 'help', 'us', 'protect', 'kid']					[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2N2f0L0&h=AT0dYmGWKmciLBailV_-tMA26QUKMNN8zWS8oNtKeQI85uHmSCfvpxw30brSb4edPMDzwD3yOf9k2orfaW5k8iF2aSqZ6rb6kcX_IA0_TIfeEBDCEduzyExQfOULlMA5&s=1', 'media_description': 'Cuomo signs sex trafficking legislation that closes loophole', 'thumbnail_url': None}]		2018-08-19	6	0	0	0	0	0	0	0	0	1	20	0	0	1	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2N2f0L0&h=AT0dYmGWKmciLBailV_-tMA26QUKMNN8zWS8oNtKeQI85uHmSCfvpxw30brSb4edPMDzwD3yOf9k2orfaW5k8iF2aSqZ6rb6kcX_IA0_TIfeEBDCEduzyExQfOULlMA5&s=1	0		0		['Cuomo signs sex trafficking legislation that closes loophole']	[None]	0		73	274.024024	46	24	3	
https://www.facebook.com/1003344626383879/posts/2928856417166014/	2020-02-13T05:13:48+0000							"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.socialmediatoday.com%2Fnews%2Fsnapchat-launches-here-for-you-mental-health-resource-for-users%2F572128%2F&h=AT1haruCkm7pdUb6UqIZK7uGNmCjfpne7lQJR_kNbABqnrD7bpT3cJ5-0vIr-hDpIzuYxIPKahZ97SwN_10ZmSmXoDjoerDTjbzWkJODmkyHrxy5dh3NoNoZChJD5ERH&s=1', 'media_description': ""Snapchat Launches 'Here For You' Mental Health Resource for Users"", 'thumbnail_url': None}]"		2020-02-13	3	0	0	0	1	0	0	1	0	0	5	0	0	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.socialmediatoday.com%2Fnews%2Fsnapchat-launches-here-for-you-mental-health-resource-for-users%2F572128%2F&h=AT1haruCkm7pdUb6UqIZK7uGNmCjfpne7lQJR_kNbABqnrD7bpT3cJ5-0vIr-hDpIzuYxIPKahZ97SwN_10ZmSmXoDjoerDTjbzWkJODmkyHrxy5dh3NoNoZChJD5ERH&s=1	0		0		"[""Snapchat Launches 'Here For You' Mental Health Resource for Users""]"	[None]	0		9	19.04358866	7	2	0	
https://www.facebook.com/1003344626383879/posts/1866380856746914/	2018-05-30T14:14:14+0000	Great job by Wichita Police Department!	['great', 'job', 'wichita', 'polic', 'depart']				['Wichita Police Department']	[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2GUfkI4&h=AT3B-WHaZ7v-Rpg0FeqJ1yO0kzDa2MbUatxpG7TKzJs5yUpsOoOkEOduHqOBvudfOwBM-KMVGmven7boKMXCatg9UDu-lcxVzcuPx_1rzJ9NmQPEW8hAREue4J3AZZSS&s=1', 'media_description': '15 arrested in South Broadway prostitution sting', 'thumbnail_url': None}]		2018-05-30	2	0	0	1	0	0	0	0	1	0	14	0	1	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2GUfkI4&h=AT3B-WHaZ7v-Rpg0FeqJ1yO0kzDa2MbUatxpG7TKzJs5yUpsOoOkEOduHqOBvudfOwBM-KMVGmven7boKMXCatg9UDu-lcxVzcuPx_1rzJ9NmQPEW8hAREue4J3AZZSS&s=1	0		0		['15 arrested in South Broadway prostitution sting']	[None]	0		32	137.9310345	23	5	4	
https://www.facebook.com/1003344626383879/posts/2274366859281643/	2019-03-08T21:10:02+0000	"""There's no way to know without investigation whether a place is legitimate, or if someone is a trafficking victim in any individual case, [but] absolutely, a lot of them have been abused and deceived."""	['way', 'know', 'without', 'investig', 'whether', 'place', 'legitim', 'someon', 'traffick', 'victim', 'individu', 'case', 'absolut', 'lot', 'abus', 'deceiv']					[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2SQHdXa&h=AT1V2xwDVchtGZLY_qqqlX4OV4bGFIiGgOpvckNgkPqi6RwfaMg1gB9hhpURbIXXxqwXDghzGg0IPNVYE4GdH0YTuEjurnsIXf1C0Ub7N5yRmEf3Rc6T2LE91XKq2fhJ&s=1', 'media_description': 'Stand up for powerless women: Advocates for sex trafficking victims are few and far between', 'thumbnail_url': None}]		2019-03-08	4	0	0	0	0	1	0	0	1	0	21	0	0	1	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2SQHdXa&h=AT1V2xwDVchtGZLY_qqqlX4OV4bGFIiGgOpvckNgkPqi6RwfaMg1gB9hhpURbIXXxqwXDghzGg0IPNVYE4GdH0YTuEjurnsIXf1C0Ub7N5yRmEf3Rc6T2LE91XKq2fhJ&s=1	0		0		['Stand up for powerless women: Advocates for sex trafficking victims are few and far between']	[None]	0		77	241.30366659999999	48	29	0	
https://www.facebook.com/1003344626383879/posts/2834549043263419/	2019-12-30T15:17:09+0000	"""Detectives received a tip about the victim and found her at the club.""
The article doesn't state how the tip was received but someone spoke up and made a difference. 
#BeTheDifference #LEOs #CreatingChange"	['detect', 'receiv', 'tip', 'victim', 'found', 'club', 'articl', 'state', 'tip', 'receiv', 'someon', 'spoke', 'made', 'differ']				['BeTheDifference', 'leos', 'creatingchange']	[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2SGvNZF&h=AT3H_wF1YkXANpw1-Qzfb2Y1H6R_P8HLZXimOL-OgV7FAm6KFj9OxlcQqiQ4XC7cjGgHw5SMdT3MDeqoqeRvRFEodKC98TNOgOpssGN97zr_LYL2-12s_qjCfV8uhrrY&s=1', 'media_description': 'Oklahoma man accused of kidnapping woman, forcing her to work at gentleman’s club', 'thumbnail_url': None}]		2019-12-30	0	1	0	0	0	0	0	1	0	0	15	0	1	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2SGvNZF&h=AT3H_wF1YkXANpw1-Qzfb2Y1H6R_P8HLZXimOL-OgV7FAm6KFj9OxlcQqiQ4XC7cjGgHw5SMdT3MDeqoqeRvRFEodKC98TNOgOpssGN97zr_LYL2-12s_qjCfV8uhrrY&s=1	0		0		['Oklahoma man accused of kidnapping woman, forcing her to work at gentleman’s club']	[None]	0		29	64.92052832	23	6	0	
https://www.facebook.com/1003344626383879/posts/1663554797029522/	2017-11-15T15:35:13+0000	Today 11am Join Shared Hope International briefing Capitol Hill on 2017 State Grades #Awareness #HelpERASE #ChildTrafficking	['today', 'join', 'share', 'hope', 'intern', 'brief', 'capitol', 'hill', 'state', 'grade']				['Shared Hope International', 'awareness', 'helpERASE', 'childtrafficking']	[{'media_type': 'video_inline', 'media_url': 'https://www.facebook.com/sharedhopeinternational/videos/10157286165858018/', 'media_description': 'State Grades Promo', 'thumbnail_url': None}]		2017-11-15	2	0	0	1	0	0	0	0	0	0	15	0	1	0	0		0		1	https://www.facebook.com/sharedhopeinternational/videos/10157286165858018/	['State Grades Promo']	[None]	0		1	4.873294347	1	0	0	
https://www.facebook.com/1003344626383879/posts/1831162940268706/	2018-04-24T16:39:49+0000	"Last week, we were honored to have San Bernardino County Human Trafficking Task Force host our 3-day Advanced Human Trafficking Law Enforcement Class. San Bernardino County Sheriff's Department, San Bernardino Police Department, City of Fontana Police Department, Redlands Police Department, San Bernardino County District Attorney's Office, State of California Probation, and Homeland Security Investigations sent officers/agents to participate. The class was filled with extremely dedicated men and women who are on the front lines in the fight against human trafficking. 
Thank you DDA Tamara Ross, Assistant CASE Coordinator, Angel Magallanes, and Human Trafficking Advocate, Kelley Alsobrook for presenting to the class.  A big thank you to Dr. Kimberly Mehlman-Orozco for donating over 40 copies of Hidden in Plain Sight: America's Slaves of the New Millennium to the participants in the class. 

The classes we provide law enforcement are not just about teaching tools and techniques, it's about changing mindset, building relationships and learning from one another. No one can win this battle on their own. We have to do it together.  
We look forward to working more with these agencies in the future.

We also want to thank the California National Guard Armory, San Bernardino Police Department and Sheriff’s Employees’ Benefit Association of San Bernardino County, SEBA for letting us use their training rooms."	['last', 'week', 'honor', 'san', 'bernardino', 'counti', 'human', 'traffick', 'task', 'forc', 'host', '-day', 'advanc', 'human', 'traffick', 'law', 'enforc', 'class', 'san', 'bernardino', 'counti', 'sheriff', 'depart', 'san', 'bernardino', 'polic', 'depart', 'citi', 'fontana', 'polic', 'depart', 'redland', 'polic', 'depart', 'san', 'bernardino', 'counti', 'district', 'attorney', 'offic', 'state', 'california', 'probat', 'homeland', 'secur', 'investig', 'sent', 'offic', 'agent', 'particip', 'class', 'fill', 'extrem', 'dedic', 'men', 'women', 'front', 'line', 'fight', 'human', 'traffick', 'thank', 'dda', 'tamara', 'ross', 'assist', 'case', 'coordin', 'angel', 'magallan', 'human', 'traffick', 'advoc', 'kelley', 'alsobrook', 'present', 'class', 'big', 'thank', 'dr', 'kimberli', 'mehlman-orozco', 'donat', 'copi', 'hidden', 'plain', 'sight', 'america', 'slave', 'new', 'millennium', 'particip', 'class', 'class', 'provid', 'law', 'enforc', 'teach', 'tool', 'techniqu', 'chang', 'mindset', 'build', 'relationship', 'learn', 'one', 'anoth', 'one', 'win', 'battl', 'togeth', 'look', 'forward', 'work', 'agenc', 'futur', 'also', 'want', 'thank', 'california', 'nation', 'guard', 'armori', 'san', 'bernardino', 'polic', 'depart', 'sheriff', 'employe', 'benefit', 'associ', 'san', 'bernardino', 'counti', 'seba', 'let', 'us', 'use', 'train', 'room']			['Tamara Ross', 'Angel Magallanes', 'Kelley Alsobrook', 'Kimberly Mehlman-Orozco']	"[""San Bernardino County Sheriff's Department"", 'San Bernardino Police Department', 'City of Fontana Police Department', 'Redlands Police Department', 'San Bernardino County District Attorney', 'Dr. Kimberly Mehlman-Orozco', ""Hidden in Plain Sight: America's Slaves of the New Millennium"", 'SEBA']"	[{'media_type': 'photo', 'media_url': 'https://www.facebook.com/helperase/photos/a.1029649477086727/1831112773607056/?type=3', 'media_description': None, 'thumbnail_url': None}]		2018-04-24	1	0	1	0	0	0	0	0	1	0	16	0	1	0	0		1	https://www.facebook.com/helperase/photos/a.1029649477086727/1831112773607056/?type=3	0		[None]	[None]	0		214	947.7413640000001	167	38	9	
